proba_0,proba_1,generation
0.99779564,0.99825835,0
0.99451876,0.995684,1
0.9930769,0.99562347,2
0.99334663,0.9976307,3
0.99383503,0.9969142,4
0.99021286,0.9972135,5
0.9861337,0.99740607,6
0.98337036,0.99539775,7
0.98164934,0.99685216,8
0.9839713,0.9970974,9
0.98288995,0.99651617,10
0.9791691,0.9943846,11
0.97476393,0.99650496,12
0.9768984,0.9964127,13
0.9591679,0.99561024,14
0.97219914,0.9978004,15
0.9764875,0.99621284,16
0.9670838,0.9956258,17
0.96526515,0.9966451,18
0.9689712,0.99795926,19
0.973257,0.9959319,20
0.9666,0.99549127,21
0.95624363,0.99671155,22
0.95559317,0.9969235,23
0.9238149,0.9966793,24
0.93380445,0.99709487,25
0.93188995,0.99480855,26
0.91330034,0.99401623,27
0.9394923,0.99807286,28
0.93510544,0.99582005,29
0.8909226,0.99766123,30
0.87948984,0.9983421,31
0.88025564,0.99752235,32
0.9332682,0.99815804,33
0.90718985,0.9985398,34
0.93617254,0.99940073,35
0.8671306,0.99932706,36
0.91559035,0.99983424,37
0.89908457,0.9989085,38
0.88514566,0.9991613,39
0.9999997,0.99988806,0
0.999242,0.9999998,0
0.9999994,1.0,0
nan,1.0,1
nan,0.99999994,2
nan,0.99999994,3
nan,0.99999994,4
nan,0.99999994,5
nan,1.0,6
nan,0.99999994,7
nan,1.0,8
0.9996801,0.99709255,0
0.9999865,0.9999432,1
0.9872319,0.9880534,2
0.97612077,0.98239297,3
0.9860635,0.99132246,4
0.99118406,0.99058974,5
0.9946166,0.9911843,6
0.99456286,0.99004346,7
0.99556845,0.99809986,8
0.9930634,0.9866155,9
0.9933888,0.9923861,0
0.9965382,0.9940096,1
0.99225813,0.9925167,2
0.9968175,0.99976605,3
0.9935625,0.9989117,4
0.9999842,0.99542636,5
0.98059744,0.9976355,6
0.9978986,0.97232306,7
0.97935945,0.9942849,8
0.9943086,0.9886177,9
0.98538345,0.9940235,10
0.99983716,0.99185115,11
0.99233085,0.99636394,12
0.9975309,0.9799009,13
0.99915546,0.9755177,14
0.9964025,0.97826385,15
0.9889408,0.99018884,16
0.99997807,0.9989809,17
0.9878636,0.9841219,18
0.9993052,0.9968928,19
0.99983406,0.98767984,20
0.9875298,0.9780329,21
0.9958496,0.99316984,22
0.9994002,0.9776507,23
0.98904335,0.96553814,24
0.9900876,0.9846624,25
0.9918768,0.9643319,26
0.99573773,0.9761698,27
0.99118596,0.96765953,28
0.9998506,0.94129944,29
0.9914035,0.9747708,30
0.99510163,0.9886552,31
0.98237467,0.98313457,32
0.9955221,0.9880191,33
0.99404347,0.98144084,34
0.99069035,0.96013147,35
0.99253017,0.9973132,36
0.9849371,0.90236205,37
0.9979709,0.97425944,38
0.99214983,0.9147397,39
