proba_0,proba_1,generation
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
0.9610897,0.91388863,0
nan,0.943836,1
0.9610897,0.91388863,0
nan,0.94354403,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
nan,0.9581742,1
0.95194405,0.8886188,-1
0.95827484,0.91607237,-1
0.94331914,0.8994643,-1
0.9660597,0.92819786,-1
0.93772084,0.83476806,-1
0.95811063,0.93192345,-1
0.94528735,0.86917657,-1
0.9666779,0.8883596,-1
0.980232,0.9288007,-1
0.96111685,0.889979,0
0.9775752,0.8704382,0
0.9696219,0.89397645,0
0.9652278,0.92068607,0
0.956809,0.90940845,0
0.9527944,0.9513369,0
0.9496402,0.88836014,0
0.95964646,0.9227117,0
0.9248127,0.8299041,0
0.97230774,0.8968537,0
0.9432993,0.98287666,0
0.9432993,0.98287666,0
nan,nan,1
nan,nan,2
0.76288176,0.750919,0
nan,nan,1
nan,nan,2
nan,nan,3
0.84783584,0.87774575,0
0.7971055,0.8067725,1
0.77746123,0.8664833,1
0.77746123,0.8664833,1
0.7776687,0.86624014,1
0.7776687,0.86624014,1
0.73778504,0.79353046,2
0.78662,0.843665,2
0.78662,0.843665,2
0.78662,0.843665,2
0.78662,0.843665,2
0.78662,0.843665,2
0.78662,0.843665,2
0.7326266,0.78977144,3
0.72304684,0.7814397,4
0.7546437,0.78613836,4
0.7546437,0.78613836,4
