proba_0,proba_1,generation
0.99889195,0.9992104,0
0.99224067,0.9957559,1
0.98626757,0.98942983,2
0.9850931,0.9862131,3
0.98365664,0.98473334,4
0.9871561,0.98747206,5
0.9823789,0.9771093,6
0.98239625,0.9799459,7
0.98211855,0.9781641,8
0.98448557,0.97692466,9
0.98606694,0.98483884,10
0.9830754,0.9778555,11
0.9797933,0.97627026,12
0.977657,0.9792151,13
0.9846462,0.9796194,14
0.97950375,0.9807193,15
0.98294413,0.97734475,16
0.9826025,0.98333114,17
0.9853212,0.976614,18
0.98387915,0.9770705,19
0.9771647,0.9725676,20
0.97981465,0.9774342,21
0.9824772,0.9725996,22
0.9821533,0.97615415,23
0.9816089,0.9780113,24
0.9834064,0.96399385,25
0.97391677,0.9763549,26
0.981812,0.9745594,27
0.97951776,0.96903694,28
0.9829846,0.97313315,29
0.9849653,0.9703073,30
0.97957057,0.97318864,31
0.9826255,0.95602775,32
0.9781609,0.96278375,33
0.9759571,0.96689355,34
0.9775518,0.9575903,35
0.97403276,0.96720463,36
0.9746446,0.96816415,37
0.9726482,0.960482,38
0.9765231,0.95745,39
1.0,0.9999989,0
0.9903502,0.9999902,0
nan,1.0,1
nan,1.0,2
nan,1.0,3
nan,1.0,4
nan,1.0,5
nan,1.0,6
nan,1.0,7
0.9999972,0.9999747,0
0.9922972,0.9968141,1
0.99222654,0.99972683,2
0.99549246,0.9842147,3
0.99272215,0.99135983,4
0.9792317,0.98271406,5
0.99959296,0.98901653,6
0.9871555,0.97838384,7
0.9974363,0.98585904,8
0.99857527,0.9749743,9
0.9853381,0.97854894,10
0.9947665,0.9979055,11
0.9913869,0.9777342,12
0.9965361,0.9746545,13
0.9926034,0.9874731,14
0.99400765,0.9806595,15
0.9812686,0.9613004,16
0.98909646,0.99175227,17
0.9900012,0.9892879,18
0.9949456,0.96047395,19
0.9931792,0.98614126,20
0.9733063,0.96877134,21
0.9948774,0.9794075,22
0.9772788,0.9778207,23
0.98092437,0.98899657,24
0.97491807,0.9863329,25
0.99760556,0.9835075,26
0.9910219,0.9744183,27
0.99681365,0.9902581,28
0.9846315,0.9551674,29
0.98416287,0.9760684,30
0.99270517,0.97405535,31
0.9903925,0.9689767,32
0.9892766,0.8949513,33
0.9993474,0.98828715,34
0.9938466,0.9636637,35
0.99448496,0.91094166,36
0.9937536,0.9314637,37
0.9983388,0.96306324,38
0.9914671,0.9312231,39
